2009
    12700.00     9325.00  0.112435E+04
    12700.00     9350.00  0.112590E+04
    12700.00     9375.00  0.112715E+04
    12700.00     9400.00  0.112826E+04
    12700.00     9425.00  0.112940E+04
    12700.00     9450.00  0.113061E+04
    12700.00     9475.00  0.113167E+04
    12700.00     9500.00  0.113236E+04
    12700.00     9525.00  0.113263E+04
    12700.00     9550.00  0.113259E+04
    12700.00     9575.00  0.113242E+04
    12700.00     9600.00  0.113221E+04
    12700.00     9625.00  0.113181E+04
    12700.00     9650.00  0.113111E+04
    12700.00     9675.00  0.113021E+04
    12700.00     9700.00  0.112929E+04
    12700.00     9725.00  0.112831E+04
    12700.00     9750.00  0.112718E+04
    12700.00     9775.00  0.112586E+04
    12700.00     9800.00  0.112453E+04
    12700.00     9825.00  0.112340E+04
    12700.00     9850.00  0.112254E+04
    12700.00     9875.00  0.112188E+04
    12700.00     9900.00  0.112122E+04
    12700.00     9925.00  0.112037E+04
    12700.00     9950.00  0.111928E+04
    12700.00     9975.00  0.111817E+04
    12700.00    10000.00  0.111752E+04
    12725.00     9000.00  0.108944E+04
    12725.00     9025.00  0.108881E+04
    12725.00     9050.00  0.108839E+04
    12725.00     9075.00  0.108932E+04
    12725.00     9100.00  0.109181E+04
    12725.00     9125.00  0.109536E+04
    12725.00     9150.00  0.109939E+04
    12725.00     9175.00  0.110355E+04
    12725.00     9200.00  0.110766E+04
    12725.00     9225.00  0.111160E+04
    12725.00     9250.00  0.111520E+04
    12725.00     9275.00  0.111829E+04
    12725.00     9300.00  0.112084E+04
    12725.00     9325.00  0.112297E+04
    12725.00     9350.00  0.112480E+04
    12725.00     9375.00  0.112637E+04
    12725.00     9400.00  0.112773E+04
    12725.00     9425.00  0.112902E+04
    12725.00     9450.00  0.113030E+04
    12725.00     9475.00  0.113137E+04
    12725.00     9500.00  0.113205E+04
    12725.00     9525.00  0.113224E+04
    12725.00     9550.00  0.113205E+04
    12725.00     9575.00  0.113168E+04
    12725.00     9600.00  0.113125E+04
    12725.00     9625.00  0.113069E+04
    12725.00     9650.00  0.112990E+04
    12725.00     9675.00  0.112896E+04
    12725.00     9700.00  0.112802E+04
    12725.00     9725.00  0.112711E+04
    12725.00     9750.00  0.112608E+04
    12725.00     9775.00  0.112482E+04
    12725.00     9800.00  0.112340E+04
    12725.00     9825.00  0.112201E+04
    12725.00     9850.00  0.112084E+04
    12725.00     9875.00  0.111992E+04
    12725.00     9900.00  0.111908E+04
    12725.00     9925.00  0.111813E+04
    12725.00     9950.00  0.111703E+04
